,edge,strength,tval,abstval,pval,logpval,fdr,bfr,distance,inv_dist,include,interaction,cocitation,string,genemania,npath,coexpression,experimental,database,textmining
8073,Casp9cAsp31_SRC,0.0039633441191388,1.35789550267519,1.35789550267519,0.17480345658427598,0.7574499838261289,0.266398743999857,1.0,1.0,1.0,0.0,0,0,0,0.0,3,0,0,0,0
8074,CHK1pS345_SRC,-0.0060431487656256895,-1.9511011218368102,1.9511011218368102,0.0513242545418715,1.28967734981325,0.0913694527023658,1.0,0.0,1.0,0.0,1,1,0,0.0,2,0,0,0,0
8075,cRAFV_SRC,-0.00177907723132255,-0.5400989947348929,0.5400989947348929,0.5892491395868,0.22970104295379198,0.69573994794586,1.0,0.0,0.0,0.0,1,6,0,0.00022,1,0,0,0,0
8076,EGFRV_SRC,0.00258772052710079,2.0328466398815603,2.0328466398815603,0.0423320368845193,1.37333083413822,0.0768942695307407,1.0,0.0,0.0,0.0,1,70,0,0.004,2,0,0,0,0
8077,ELK1pS383_SRC,0.000232122714290927,0.115214370619161,0.115214370619161,0.9082983616161411,0.0417714691890381,0.9359097008719071,1.0,1.0,1.0,1.0,0,0,0,0.0,18,0,0,0,0
8078,ERa_SRC,0.0018252219345268699,0.598138081251222,0.598138081251222,0.5498833773447099,0.259729408589772,0.660912776000911,1.0,0.0,0.0,0.0,1,31,0,0.0011,2,0,0,0,0
8079,GATA3_SRC,0.00360499210969149,2.30224922211318,2.30224922211318,0.021526005106495,1.66703656103512,0.0411675080318334,1.0,1.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
8080,GSK3ab_SRC,-0.0030269086318503897,-1.89657696458597,1.89657696458597,0.0581720572531764,1.2352855771178501,0.10213472844363698,1.0,1.0,1.0,1.0,0,3,0,0.0,26,0,0,0,0
8081,mTORpS2448_SRC,-0.0030332100067175603,-2.21476575360625,2.21476575360625,0.0270011620248396,1.56861754509597,0.0508629484368521,1.0,1.0,0.0,1.0,0,2,0,0.0,10,0,0,0,0
8082,p21_SRC,-0.0024462441646714897,-1.51317802027893,1.51317802027893,0.130550727972757,0.8842207021354058,0.20753820969121198,1.0,1.0,0.0,0.0,0,2,0,0.0,5,0,0,0,0
8083,STAT6pY641_SRC,0.00031295812072954903,0.14398635116202696,0.14398635116202696,0.885540287112926,0.0527916760630266,0.9207636693856558,1.0,1.0,0.0,1.0,0,0,0,0.00016999999999999999,26,0,0,0,0
8084,TAZpS89_SRC,0.00336728021158545,1.8831020049199299,1.8831020049199299,0.05997688367151401,1.22201610342186,0.10493669435756299,1.0,2.0,1.0,1.0,0,1,0,0.0,10,0,0,0,0
8085,XRCC1_SRC,-0.00100559393981063,-0.614746305954783,0.614746305954783,0.5388622630919361,0.268522229290943,0.651956812135922,1.0,1.0,1.0,0.0,0,0,0,0.0,1,0,0,0,0
8086,PCNA_SRC,0.000293343456526119,0.107704759476042,0.107704759476042,0.91425152038237,0.0389343087661013,0.9401620234372869,1.0,2.0,1.0,2.0,1,0,0,0.0,50,0,0,0,0
8087,PDK1pS241_SRC,-0.000125011392727107,-0.160654962526126,0.160654962526126,0.8723976432274408,0.0592855163334796,0.9121243118625699,1.0,2.0,1.0,2.0,0,0,0,0.0,132,0,0,0,0
8088,PI3Kp85_SRC,-0.00035111023183355096,-0.158279231223456,0.158279231223456,0.874268761074877,0.0583550393231267,0.913489391023058,1.0,1.0,0.0,1.0,1,18,0,0.0014,47,0,0,0,0
8089,PKCa_SRC,0.00146375794126089,0.7916267855528979,0.7916267855528979,0.42876624013370396,0.36777941711388396,0.547001985349174,1.0,0.0,0.0,0.0,1,5,0,4.6e-05,2,0,0,0,0
8090,RAD51_SRC,-0.0037221214372284896,-2.10542848639407,2.10542848639407,0.035503159794154,1.44973299285768,0.0655116859025997,1.0,2.0,1.0,1.0,0,0,0,0.0,30,0,0,0,0
8091,SRCpY416_SRC,-0.00021680783968913898,-0.15445573738669102,0.15445573738669102,0.8772816064542259,0.0568609761916188,0.915444096801215,1.0,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
8092,4EBP1pT70_SRC,-0.000790839515290442,-0.6248212561376469,0.6248212561376469,0.5322310571048211,0.273899786801331,0.645781182982688,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
8093,ACCpS79_SRC,0.00643881741404451,2.41547500340126,2.41547500340126,0.0158933230332677,1.7987852894428,0.0310449061485997,1.0,-2.0,2.0,,0,0,0,0.0,0,0,0,0,0
8094,Collagenase_SRC,0.00562219487063041,3.76397533866016,3.76397533866016,0.000176979475751044,3.7520770956997698,0.00042002571386160403,1.0,1.0,1.0,0.0,1,0,0,0.0,2,0,0,0,0
8095,CyclinE1_SRC,-0.000844595803256962,-0.366238581106102,0.366238581106102,0.714264600730491,0.14614087316870802,0.7978861276932059,1.0,2.0,1.0,1.0,0,1,0,0.0,92,0,0,0,0
8096,IRS1pS307_SRC,-0.0018316072963192602,-0.65681452452053,0.65681452452053,0.51145145728717,0.291195579611143,0.6273627078466961,1.0,1.0,0.0,0.0,1,2,0,6.4e-05,30,0,0,0,0
8097,p38_SRC,0.00110467548145366,0.33772970439732997,0.33772970439732997,0.7356378399237979,0.133335939510857,0.813819614761515,1.0,1.0,0.0,1.0,1,4,0,2e-05,26,0,0,0,0
8098,SMAD3pS423_SRC,-0.00534950996874779,-4.66933501080286,4.66933501080286,3.43394040568718e-06,5.46420724607254,9.000373483399271e-06,0.0275951451001022,1.0,1.0,1.0,0,1,0,0.0,22,0,0,0,0
8099,TSC2_SRC,-0.00018657125591031498,-0.113110712999734,0.113110712999734,0.909965506886435,0.0409750697149504,0.9369807080235079,1.0,2.0,1.0,2.0,0,0,0,0.0,42,0,0,0,0
8100,SRC_SRC,0.0,,,,,,,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
8101,G2M_SRC,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8102,G1arrest_SRC,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8103,G2arrest_SRC,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8104,Sarrest_SRC,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8105,cellviab_SRC,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8106,aMEK_SRC,-0.10682745297969601,-26.325985294014696,26.325985294014696,1.9268968950713794e-116,115.715141523071,3.669323092131189e-115,1.5484543448793599e-112,inf,inf,,0,0,0,0.0,0,0,0,0,0
8107,aAKT_SRC,0.0018260767167583398,0.549167658854217,0.549167658854217,0.5830131218188461,0.234321670507905,0.6907111082023071,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8108,aHDAC_SRC,0.16676337943793398,44.4550774992465,44.4550774992465,5.602423367988697e-239,238.25162407519198,1.5524508339709391e-236,4.502107418515718e-235,inf,inf,,0,0,0,0.0,0,0,0,0,0
8109,aMDM2_SRC,-0.00271224614852585,-0.966896201881952,0.966896201881952,0.333829936234366,0.47647472050746903,0.448754996249476,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8110,aJAK_SRC,0.0180135778759401,6.2775737847941695,6.2775737847941695,5.119294598391279e-10,9.290789877526471,1.5877518870193899e-09,4.11386513926724e-06,inf,inf,,0,0,0,0.0,0,0,0,0,0
8111,aBRAFm_SRC,-0.0215224548138379,-7.791447444320211,7.791447444320211,1.6553080330158598e-14,13.7811211773619,5.927832153883901e-14,1.33020553533155e-10,inf,inf,,0,0,0,0.0,0,0,0,0,0
8112,aPKC_SRC,-0.0827431017078668,-17.9106608737842,17.9106608737842,1.9877172852990397e-62,61.7016453856157,1.7767848837222496e-61,1.5973296104663e-58,inf,inf,,0,0,0,0.0,0,0,0,0,0
8113,aSTAT3_SRC,-0.0271119279616473,-10.4466244425063,10.4466244425063,2.5763205276736e-24,23.589000106087,1.18102177754621e-23,2.0703311760385e-20,inf,inf,,0,0,0,0.0,0,0,0,0,0
8114,amTOR_SRC,0.0843528053574368,20.336910471915697,20.336910471915697,3.2934176306498797e-77,76.4823531939202,3.51006685409847e-76,2.6465904079902496e-73,inf,inf,,0,0,0,0.0,0,0,0,0,0
8115,aPI3K_SRC,0.00212253729633439,0.596434216934241,0.596434216934241,0.551020311232044,0.25883239226723803,0.6617843702078471,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8116,aCDK4_SRC,-0.0710059759375112,-16.4077403339864,16.4077403339864,9.447058968014688e-54,53.0247033737934,7.278673620993869e-53,7.591656586696601e-50,inf,inf,,0,0,0,0.0,0,0,0,0,0
8117,aSRC_SRC,0.0139872355066259,4.27443731761604,4.27443731761604,2.09965053687888e-05,4.677852982663519,5.25632140634226e-05,0.16872791714358704,inf,inf,,0,0,0,0.0,0,0,0,0,0
8118,4EBP1pS65_G2M,0.0293672589147549,9.40205377688077,9.40205377688077,3.54010474127075e-20,19.450983888289798,1.48788084209476e-19,2.8448281700851804e-16,inf,inf,,0,0,0,0.0,0,0,0,0,0
8119,RbpS807_G2M,0.13389775637333698,37.37211044873929,37.37211044873929,5.9932543683216476e-192,191.22233728939602,4.768494267706209e-190,4.8161792103832675e-188,inf,inf,,0,0,0,0.0,0,0,0,0,0
8120,MAPKpT202_G2M,0.0295668274296164,13.1718098272893,13.1718098272893,1.1918499832787099e-36,35.923778405279,6.96560470227469e-36,9.577706465627691e-33,inf,inf,,0,0,0,0.0,0,0,0,0,0
8121,MEKpS217_G2M,0.0269049365080291,9.27863787667899,9.27863787667899,1.03416819095089e-19,18.9854088244318,4.29487110205756e-19,8.31057558248137e-16,inf,inf,,0,0,0,0.0,0,0,0,0,0
8122,S6_G2M,0.0157794062058816,6.39200025647004,6.39200025647004,2.5082424013360103e-10,9.60063049476495,7.85511922725493e-10,2.01562359371361e-06,inf,inf,,0,0,0,0.0,0,0,0,0,0
8123,PAI-1_G2M,0.00805679648258985,4.09488601504082,4.09488601504082,4.56521741709509e-05,4.34053853449415,0.000112361675846175,0.366860871637761,inf,inf,,0,0,0,0.0,0,0,0,0,0
8124,AKTpS473_G2M,0.0315435599836864,24.836532614945,24.836532614945,1.9799278250425397e-106,105.70335064092899,3.156884921040049e-105,1.5910700002041795e-102,inf,inf,,0,0,0,0.0,0,0,0,0,0
8125,AMPKpT172_G2M,-0.00650733261518055,-4.38913432247182,4.38913432247182,1.2590624219648401e-05,4.8999527378485705,3.19577562315523e-05,0.10117825622909499,inf,inf,,0,0,0,0.0,0,0,0,0,0
8126,b-Catenin_G2M,-0.0229679830874118,-10.4936283955452,10.4936283955452,1.6469444530704098e-24,23.783321048147698,7.59314149447721e-24,1.3234845624873799e-20,inf,inf,,0,0,0,0.0,0,0,0,0,0
8127,BIM_G2M,-0.0208369702272404,-9.54776479338923,9.54776479338923,9.83746261288055e-21,20.007116905159,4.1849576261041895e-20,7.905384955710809e-17,inf,inf,,0,0,0,0.0,0,0,0,0,0
8128,Caveolin_G2M,-0.0403397807682087,-14.2776888323839,14.2776888323839,3.17902809764313e-42,41.4977056335834,2.0523902191762896e-41,2.5546669792660193e-38,inf,inf,,0,0,0,0.0,0,0,0,0,0
8129,CyclinB1_G2M,0.104459374542733,31.554337558956103,31.554337558956103,3.541474945667739e-152,151.450815826292,1.1248732278018196e-150,2.8459292663385894e-148,inf,inf,,0,0,0,0.0,0,0,0,0,0
8130,CyclinD1_G2M,0.0428248837887488,17.2629461690248,17.2629461690248,1.2241902388451498e-58,57.912151087696294,1.0301144250638299e-57,9.837592759359598e-55,inf,inf,,0,0,0,0.0,0,0,0,0,0
8131,GSK3abpS21_G2M,-0.0837493195596241,-25.792588920487102,25.792588920487102,7.652554868048569e-113,112.11619354787202,1.3456440026179097e-111,6.149593091963828e-109,inf,inf,,0,0,0,0.0,0,0,0,0,0
8132,GSKpS9_G2M,-0.0626030352917549,-16.4265648025326,16.4265648025326,7.399609425222469e-54,53.1307912030997,5.7121288512092e-53,5.946326134108779e-50,inf,inf,,0,0,0,0.0,0,0,0,0,0
8133,IGFBP2_G2M,0.00620054610520664,3.92415811123335,3.92415811123335,9.29924693693162e-05,4.0315522196586695,0.000224951078823547,0.747287483851825,inf,inf,,0,0,0,0.0,0,0,0,0,0
8134,p38pT180_G2M,-8.61562922072489e-05,-0.0787135849259104,0.0787135849259104,0.9372762030856171,0.0281324093258093,0.9567772176463578,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8135,p53_G2M,0.0279991192672505,9.393284900820769,9.393284900820769,3.82174527132859e-20,19.417738263106,1.60541270258215e-19,3.0711545000396603e-16,inf,inf,,0,0,0,0.0,0,0,0,0,0
8136,p70S6KpT389_G2M,-0.19295586546995397,-45.5792944450443,45.5792944450443,3.0732494666548185e-246,245.51240218507598,1.2348316357019094e-243,2.4696632714038185e-242,inf,inf,,0,0,0,0.0,0,0,0,0,0
8137,SRCpY527_G2M,0.00949900491154183,4.79041792899954,4.79041792899954,1.91631275360545e-06,5.717533610037991,5.08737670564037e-06,0.0153994892879734,inf,inf,,0,0,0,0.0,0,0,0,0,0
8138,STAT3pY705_G2M,-0.0240131724040256,-13.7808218048633,13.7808218048633,1.10649504987661e-39,38.9560505246342,6.82409379954602e-39,8.891794220808461e-36,inf,inf,,0,0,0,0.0,0,0,0,0,0
8139,TSC2pT1462_G2M,-0.011150509458904,-4.63866060259254,4.63866060259254,3.9724667303868695e-06,5.40093973134397,1.0371261418255e-05,0.0319227426453889,inf,inf,,0,0,0,0.0,0,0,0,0,0
8140,YAPpS127_G2M,0.011170171735701999,6.532722822883789,6.532722822883789,1.02706902898758e-10,9.98840036662576,3.26613641351175e-10,8.2535267169442e-07,inf,inf,,0,0,0,0.0,0,0,0,0,0
8141,ACC1_G2M,-0.00749379982018777,-4.87846916285871,4.87846916285871,1.24353535760383e-06,5.90534186186656,3.33546399656355e-06,0.00999305013370441,inf,inf,,0,0,0,0.0,0,0,0,0,0
8142,AKTpT308_G2M,0.0001291318529093,0.085278666477261,0.085278666477261,0.9320569385134129,0.0305575561794311,0.9526850111795708,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8143,AKT_G2M,0.0039235205430609,1.52314502755576,1.52314502755576,0.128038896755411,0.8926580766014871,0.204336848560726,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8144,b-CateninpS_G2M,-0.00140807867496671,-1.3370836558138302,1.3370836558138302,0.181499705745692,0.741124074722225,0.27535050696099395,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8145,Fibronectin_G2M,0.00102048580764323,0.545391210590159,0.545391210590159,0.585606229690771,0.232394311891715,0.693114188395112,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8146,HSP27_G2M,0.011344034233448999,9.72401215743686,9.72401215743686,2.0461664795077e-21,20.689059034265,8.840319263077339e-21,1.64429938293239e-17,inf,inf,,0,0,0,0.0,0,0,0,0,0
8147,IGF1R-beta_G2M,0.00453990953529177,3.7746896039344002,3.7746896039344002,0.000169646369305212,3.77045543049328,0.00040321745747905403,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8148,IRS1_G2M,0.0181179350744912,8.34113866244121,8.34113866244121,2.42184421875888e-16,15.6158537955898,9.20186295127489e-16,1.94619401419464e-12,inf,inf,,0,0,0,0.0,0,0,0,0,0
8149,p27_G2M,-0.030019524618212005,-15.6612993589846,15.6612993589846,1.3333230741878598e-49,48.875064605022295,9.696456311469318e-49,1.07145842241736e-45,inf,inf,,0,0,0,0.0,0,0,0,0,0
8150,c-Myc_G2M,0.00311156944871965,2.28314516767276,2.28314516767276,0.0226311311861267,1.6452937378873,0.0431468019482122,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8151,SMAD3_G2M,0.00560010208520525,3.8150869688987403,3.8150869688987403,0.000144492081611648,3.8401559522610302,0.00034578271823442597,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8152,STAT3_G2M,-0.00131500923535193,-0.7666335108463879,0.7666335108463879,0.44348056548748,0.353125407368854,0.560700098215448,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8153,STAT5_G2M,0.00203232018356627,1.8019520906288502,1.8019520906288502,0.0718543137490953,1.1435471540267401,0.12303883769182401,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8154,STAT5pY694_G2M,-0.0119309830816431,-7.50734048302178,7.50734048302178,1.33413450490935e-13,12.8748003834666,4.657300122263909e-13,1.07211048814515e-09,inf,inf,,0,0,0,0.0,0,0,0,0,0
8155,COX2_G2M,-0.0157262174885061,-9.04057508489841,9.04057508489841,7.91364321004629e-19,18.1016235339792,3.2021166584054396e-18,6.359403683593199e-15,inf,inf,,0,0,0,0.0,0,0,0,0,0
8156,PAX2_G2M,-0.026342394163166,-14.7721411216455,14.7721411216455,8.224635111847828e-45,44.0848833605423,5.558718903179909e-44,6.60931677588092e-41,inf,inf,,0,0,0,0.0,0,0,0,0,0
8157,PLK1_G2M,0.0388140556748286,17.277461817638,17.277461817638,1.0086236980564898e-58,57.9962708321175,8.496121632685449e-58,8.105300037581919e-55,inf,inf,,0,0,0,0.0,0,0,0,0,0
8158,YBIpS102_G2M,-0.0111561528146573,-4.9387960884142,4.9387960884142,9.209622921057829e-07,6.03575815119906,2.48684575919424e-06,0.00740085297936207,inf,inf,,0,0,0,0.0,0,0,0,0,0
8159,CHK2pT68_G2M,-0.00046554699448743896,-0.27971729900195597,0.27971729900195597,0.7797523084033391,0.108043330869827,0.8481442271696299,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8160,S6pS235_G2M,0.0510881219865781,21.2827978482392,21.2827978482392,3.475631017970089e-83,82.4589663356081,4.059617857617389e-82,2.793017086040769e-79,inf,inf,,0,0,0,0.0,0,0,0,0,0
8161,S6pS240_G2M,-0.013411213603542,-5.5617564833250706,5.5617564833250706,3.42815781352085e-08,7.464939193760589,9.906032430583801e-08,0.000275486761894535,inf,inf,,0,0,0,0.0,0,0,0,0,0
8162,4EBP1pT37_G2M,-0.11028824496814599,-29.9849048100363,29.9849048100363,2.1233772599859592e-141,140.67297283796998,5.803897843961638e-140,1.7063459661247192e-137,inf,inf,,0,0,0,0.0,0,0,0,0,0
8163,Caspase9_G2M,-0.000733955168541985,-0.8027454814937081,0.8027454814937081,0.42231279106857395,0.37436576440419106,0.540226932350694,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8164,a-tubulin_G2M,0.00313634272149512,3.09256616001153,3.09256616001153,0.00203941750354002,2.69049385763395,0.0044305917973635,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8165,ATMpS1981_G2M,-0.00036986348706962,-0.38276700108330397,0.38276700108330397,0.7019739546785849,0.15367900118815697,0.7875279491549781,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8166,ATR_G2M,0.00870944974480738,6.1482669571354105,6.1482669571354105,1.13087870725491e-09,8.946583972965538,3.4606783288272807e-09,9.087741291500439e-06,inf,inf,,0,0,0,0.0,0,0,0,0,0
8167,BAK_G2M,-0.0047816400767491,-4.35448139748105,4.35448139748105,1.47127305138104e-05,4.8323067197242695,3.71446755918884e-05,0.118231502408981,inf,inf,,0,0,0,0.0,0,0,0,0,0
8168,BCL-XL_G2M,-0.00016062694336045,-0.117090217380459,0.117090217380459,0.906812096958201,0.0424826949778623,0.9348482374799358,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8169,BCL2_G2M,-0.00127215827661492,-0.8890039772843119,0.8890039772843119,0.37421495211526096,0.426878863839164,0.49217534454962997,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8170,bRAF_G2M,-0.0011104264226012,-1.1093439434712,1.1093439434712,0.267548806501007,0.572596982014275,0.37680024694042996,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8171,c-JUNpS73_G2M,0.0236161248053044,13.979125577451802,13.979125577451802,1.0881724376628599e-40,39.963302278542706,6.82102473405516e-40,8.74455370905872e-37,inf,inf,,0,0,0,0.0,0,0,0,0,0
8172,Casp9cAsp31_G2M,-0.00468644876490438,-3.83520386939772,3.83520386939772,0.000133320008800218,3.8751046663445003,0.000319713396215623,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8173,CHK1pS345_G2M,-0.000563821855627299,-0.715944081657407,0.715944081657407,0.47419318794982895,0.324044689195977,0.590335624843506,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8174,cRAFV_G2M,0.0058199506042203395,6.01597166468524,6.01597166468524,2.5063587660573496e-09,8.60095676296399,7.600414733598811e-09,2.0141099044036802e-05,inf,inf,,0,0,0,0.0,0,0,0,0,0
8175,EGFRV_G2M,0.00230330375349105,1.85460033650693,1.85460033650693,0.0639478254746322,1.1941742189793,0.110894416381991,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8176,ELK1pS383_G2M,0.00152224423290997,1.6330373773304998,1.6330373773304998,0.102776246283737,0.988107248180614,0.169556541805813,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8177,ERa_G2M,-0.00044938842664603095,-0.501723865265062,0.501723865265062,0.615972324888634,0.210438799878032,0.717488563966525,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8178,GATA3_G2M,0.000406668434519869,0.338484934178991,0.338484934178991,0.7350689037792749,0.133671949176286,0.8135124511894979,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8179,GSK3ab_G2M,0.00025894356391118996,0.317784500555659,0.317784500555659,0.7507148197413531,0.124525010710989,0.8243667120791991,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8180,mTORpS2448_G2M,5.5172374594350404e-05,0.0504088869907608,0.0504088869907608,0.959806631279394,0.0178162538637972,0.971787687845601,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8181,p21_G2M,0.000564064258660322,0.37834168002555296,0.37834168002555296,0.705257167616894,0.15165249136097303,0.790218432650496,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8182,STAT6pY641_G2M,-0.0048900684732162605,-4.17018969396894,4.17018969396894,3.3077586436218896e-05,4.4804661870177,8.19899705741688e-05,0.265811484601455,inf,inf,,0,0,0,0.0,0,0,0,0,0
8183,TAZpS89_G2M,-0.0007871884951236411,-0.7298875334891741,0.7298875334891741,0.465630041241435,0.331959007901758,0.582472448850587,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8184,XRCC1_G2M,-0.000895621064769215,-0.9353743720526808,0.9353743720526808,0.34982144344915195,0.45615357254114597,0.466024296985375,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8185,PCNA_G2M,0.00048490954271873,0.424043668295781,0.424043668295781,0.671625257874634,0.172872979673189,0.7633425790552699,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8186,PDK1pS241_G2M,-4.88845775908988e-06,-0.0056327038372271,0.0056327038372271,0.9955069009011608,0.0019557250761433,0.996747253381725,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8187,PI3Kp85_G2M,-0.0027864110108581897,-1.96901936383578,1.96901936383578,0.0492269299909832,1.3077972479069,0.0880649174994525,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8188,PKCa_G2M,0.00159879762734466,1.2727706234004499,1.2727706234004499,0.20339557312452697,0.6916585036675121,0.301955814821485,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8189,RAD51_G2M,-2.09808087600398e-05,-0.0225520168786929,0.0225520168786929,0.9820121226246941,0.00788315095387048,0.9876836752662941,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8190,SRCpY416_G2M,-0.00311208751606487,-2.5746936856395,2.5746936856395,0.0101758729539299,1.9924283238410698,0.0204740398241814,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8191,4EBP1pT70_G2M,0.00202764048873479,1.6623230036003602,1.6623230036003602,0.0967617320471902,1.01429636631466,0.16072287695974,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8192,ACCpS79_G2M,-0.0059266307176600004,-4.7451350961358605,4.7451350961358605,2.3871269678647004e-06,5.62212448087739,6.31433585048082e-06,0.0191829523137607,inf,inf,,0,0,0,0.0,0,0,0,0,0
8193,Collagenase_G2M,-0.00907516510810219,-7.120973859666471,7.120973859666471,2.04675798116808e-12,11.6889335074387,6.87327502576961e-12,1.64477471366667e-08,inf,inf,,0,0,0,0.0,0,0,0,0,0
8194,CyclinE1_G2M,-0.000553203800752391,-0.6312828169320129,0.6312828169320129,0.528000028614918,0.27736605392963304,0.642004574058025,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8195,IRS1pS307_G2M,-0.00365060953768329,-2.9559112891740797,2.9559112891740797,0.00319071219189197,2.4961123682008197,0.0067778385339793395,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8196,p38_G2M,0.000324208708455188,0.23156419798206895,0.23156419798206895,0.8169239385314742,0.0878183775114359,0.8747236202583509,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8197,SMAD3pS423_G2M,-0.00161462051629171,-1.1178269644309,1.1178269644309,0.263909643490869,0.5785447399870329,0.37206629738467,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8198,TSC2_G2M,0.00311208656563634,2.23447051217515,2.23447051217515,0.0256726530799806,1.59052924786705,0.0484968124472788,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8199,SRC_G2M,-0.00218491863250035,-1.871284388435,1.871284388435,0.0615977760466072,1.2104349675128798,0.10732864880974302,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
8200,G2M_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8201,G1arrest_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8202,G2arrest_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8203,Sarrest_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8204,cellviab_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8205,aMEK_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8206,aAKT_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8207,aHDAC_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8208,aMDM2_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8209,aJAK_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8210,aBRAFm_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8211,aPKC_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8212,aSTAT3_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8213,amTOR_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8214,aPI3K_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8215,aCDK4_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8216,aSRC_G2M,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
8217,4EBP1pS65_G1arrest,-0.0046667842941674,-4.44902325694701,4.44902325694701,9.59463259515754e-06,5.017971650939001,2.44847467560133e-05,0.077102467534686,inf,inf,,0,0,0,0.0,0,0,0,0,0
